B,394.9999977014425,485.0,-2.3709137837719448E-9,-0.024495001019961656,15,225,-3407617
B,274.9999982358223,485.0,-1.433829747485961E-9,-0.02449500102004735,15,225,-3407617
B,604.9999967921957,485.0,-1.7907497025184049E-9,-0.024495001021040803,15,225,-3407617
B,65.0,485.0,-8.366199854572743E-10,-0.024747531648010933,15,225,-3407617
B,574.9999969378282,485.0,-2.1013371649318347E-9,-0.024495001019785804,15,225,-3407617
B,664.9999967488151,485.0,-1.976717145407322E-9,-0.024495001019764397,15,225,-3407617
B,334.99999787626143,485.0,-1.492979425431539E-9,-0.024495001020563335,15,225,-3407617
B,154.99999929577837,485.0,-2.788160184692729E-9,-0.024495001020329504,15,225,-3407617
B,694.9999966923305,485.0,-1.902673006209792E-9,-0.024495001048791074,15,225,-3407617
B,544.9999970391783,485.0,-2.143111707671616E-9,-0.02449500102025253,15,225,-3407617
B,424.9999973969812,485.0,-1.5877368185910017E-9,-0.02449500102132864,15,225,-3407617
B,184.99999885035098,485.0,-1.3494818930644934E-9,-0.02449500101995422,15,225,-3407617
B,244.999998640049,485.0,-2.622965619225023E-9,-0.02449500102011249,15,225,-3407617
B,454.9999972690223,485.0,-1.6186670955442672E-9,-0.024495001020767907,15,225,-3407617
B,124.99999952885345,485.0,-2.8437574610727262E-9,-0.02449500101990396,15,225,-3407617
B,94.99999952885345,485.0,-1.2714261852021818E-9,-0.024495001020057864,15,225,-3407617
B,724.999996691275,485.0,2.2514489291256568E-10,-0.024748270419948083,15,225,-3407617
B,484.9999971541003,485.0,-1.6531736559745931E-9,-0.024495001019911814,15,225,-3407617
B,214.999998640049,485.0,-1.378407599766261E-9,-0.024495001020442383,15,225,-3407617
B,514.9999971541004,485.0,-2.187958357067405E-9,-0.024495001020565108,15,225,-3407617
B,304.9999980510803,485.0,-1.4645051320057808E-9,-0.024495001020418475,15,225,-3407617
B,634.9999967488151,485.0,-1.8288603989205313E-9,-0.024495001020299115,15,225,-3407617
B,364.99999787626143,485.0,-2.420496606942765E-9,-0.024495001020193925,15,225,-3407617
W,20.0,20.0,30,480
W,20.0,500.0,750,30
W,740.0,20.0,30,480
W,20.0,20.0,750,30
end
